main_star,month_star,category,content
9,3,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【三碧木星】は「営業、教育、音楽、スポーツ、広報、企画」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「営業、教育、音楽、スポーツ、広報、企画」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 営業、教育、音楽、スポーツ、広報、企画」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,4,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【四緑木星】は「旅行、販売、外交、通訳、流通、調整役」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「旅行、販売、外交、通訳、流通、調整役」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 旅行、販売、外交、通訳、流通、調整役」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,5,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【五黄土星】は「経営、医師、政治、管理職、監査、改革職」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「経営、医師、政治、管理職、監査、改革職」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 経営、医師、政治、管理職、監査、改革職」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,6,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【六白金星】は「金融、士業、IT、技術職、マネジメント、研究職」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「金融、士業、IT、技術職、マネジメント、研究職」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 金融、士業、IT、技術職、マネジメント、研究職」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,7,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【七赤金星】は「芸能、美容、料理、販売、アパレル、イベント系」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「芸能、美容、料理、販売、アパレル、イベント系」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 芸能、美容、料理、販売、アパレル、イベント系」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,8,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【八白土星】は「不動産、金融、相続関連、資産管理、伝統産業」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「不動産、金融、相続関連、資産管理、伝統産業」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 不動産、金融、相続関連、資産管理、伝統産業」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
9,9,"job","あなたの本命星【九紫火星】は、「芸術、企画、美容、教育、ライター、表現職」といった分野に象徴される星です。
このため、生まれ持った性質としては、こうした分野での活躍が期待され、無理なく力を発揮しやすい傾向にあります。

一方で、月命星【九紫火星】は「芸術、企画、美容、教育、ライター、表現職」を象徴し、内面的な価値観や才能、思考の癖に関係しています。この星の影響により、あなたは「芸術、企画、美容、教育、ライター、表現職」のような分野に対しても親和性があり、より深い理解や成長が見込めます。

この二つの星の組み合わせは、生まれ持った強みと内面の資質が調和し、バランスの取れた職業選択が可能となる構成です。
「芸術、企画、美容、教育、ライター、表現職 × 芸術、企画、美容、教育、ライター、表現職」のような両方の要素を活かすことで、あなただけの天職が見つかる可能性が高いでしょう。"
1,1,"lucky_color","黒、紺、グレー"
1,2,"lucky_color","黒、紺、グレー"
1,3,"lucky_color","黒、紺、グレー"
1,4,"lucky_color","黒、紺、グレー"
1,5,"lucky_color","黒、紺、グレー"
1,6,"lucky_color","黒、紺、グレー"
1,7,"lucky_color","黒、紺、グレー"
1,8,"lucky_color","黒、紺、グレー"
1,9,"lucky_color","黒、紺、グレー"
2,1,"lucky_color","茶、ベージュ、黄色"
2,2,"lucky_color","茶、ベージュ、黄色"
2,3,"lucky_color","茶、ベージュ、黄色"
2,4,"lucky_color","茶、ベージュ、黄色"
2,5,"lucky_color","茶、ベージュ、黄色"
2,6,"lucky_color","茶、ベージュ、黄色"
2,7,"lucky_color","茶、ベージュ、黄色"
2,8,"lucky_color","茶、ベージュ、黄色"
2,9,"lucky_color","茶、ベージュ、黄色"
3,1,"lucky_color","青、緑、ターコイズ"
3,2,"lucky_color","青、緑、ターコイズ"
3,3,"lucky_color","青、緑、ターコイズ"
3,4,"lucky_color","青、緑、ターコイズ"
3,5,"lucky_color","青、緑、ターコイズ"
3,6,"lucky_color","青、緑、ターコイズ"
3,7,"lucky_color","青、緑、ターコイズ"
3,8,"lucky_color","青、緑、ターコイズ"
3,9,"lucky_color","青、緑、ターコイズ"
4,1,"lucky_color","緑、若草色、黄緑"
4,2,"lucky_color","緑、若草色、黄緑"
4,3,"lucky_color","緑、若草色、黄緑"
4,4,"lucky_color","緑、若草色、黄緑"
4,5,"lucky_color","緑、若草色、黄緑"
4,6,"lucky_color","緑、若草色、黄緑"
4,7,"lucky_color","緑、若草色、黄緑"
4,8,"lucky_color","緑、若草色、黄緑"
4,9,"lucky_color","緑、若草色、黄緑"
5,1,"lucky_color","黄土色、金、茶"
5,2,"lucky_color","黄土色、金、茶"
5,3,"lucky_color","黄土色、金、茶"
5,4,"lucky_color","黄土色、金、茶"
5,5,"lucky_color","黄土色、金、茶"
5,6,"lucky_color","黄土色、金、茶"
5,7,"lucky_color","黄土色、金、茶"
5,8,"lucky_color","黄土色、金、茶"
5,9,"lucky_color","黄土色、金、茶"
6,1,"lucky_color","白、銀、アイスブルー"
6,2,"lucky_color","白、銀、アイスブルー"
6,3,"lucky_color","白、銀、アイスブルー"
6,4,"lucky_color","白、銀、アイスブルー"
6,5,"lucky_color","白、銀、アイスブルー"
6,6,"lucky_color","白、銀、アイスブルー"
6,7,"lucky_color","白、銀、アイスブルー"
6,8,"lucky_color","白、銀、アイスブルー"
6,9,"lucky_color","白、銀、アイスブルー"
7,1,"lucky_color","ピンク、オレンジ、金"
7,2,"lucky_color","ピンク、オレンジ、金"
7,3,"lucky_color","ピンク、オレンジ、金"
7,4,"lucky_color","ピンク、オレンジ、金"
7,5,"lucky_color","ピンク、オレンジ、金"
7,6,"lucky_color","ピンク、オレンジ、金"
7,7,"lucky_color","ピンク、オレンジ、金"
7,8,"lucky_color","ピンク、オレンジ、金"
7,9,"lucky_color","ピンク、オレンジ、金"
8,1,"lucky_color","ベージュ、クリーム、黄"
8,2,"lucky_color","ベージュ、クリーム、黄"
8,3,"lucky_color","ベージュ、クリーム、黄"
8,4,"lucky_color","ベージュ、クリーム、黄"
8,5,"lucky_color","ベージュ、クリーム、黄"
8,6,"lucky_color","ベージュ、クリーム、黄"
8,7,"lucky_color","ベージュ、クリーム、黄"
8,8,"lucky_color","ベージュ、クリーム、黄"
8,9,"lucky_color","ベージュ、クリーム、黄"
9,1,"lucky_color","赤、紫、ワインレッド"
9,2,"lucky_color","赤、紫、ワインレッド"
9,3,"lucky_color","赤、紫、ワインレッド"
9,4,"lucky_color","赤、紫、ワインレッド"
9,5,"lucky_color","赤、紫、ワインレッド"
9,6,"lucky_color","赤、紫、ワインレッド"
9,7,"lucky_color","赤、紫、ワインレッド"
9,8,"lucky_color","赤、紫、ワインレッド"
9,9,"lucky_color","赤、紫、ワインレッド"
1,1,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,2,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,3,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,4,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,5,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,6,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,7,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,8,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
1,9,"lucky_item","水筒、音楽プレイヤー、アロマ、鏡"
2,1,"lucky_item","陶器、布製品、観葉植物、手帳"
2,2,"lucky_item","陶器、布製品、観葉植物、手帳"
2,3,"lucky_item","陶器、布製品、観葉植物、手帳"
2,4,"lucky_item","陶器、布製品、観葉植物、手帳"
2,5,"lucky_item","陶器、布製品、観葉植物、手帳"
2,6,"lucky_item","陶器、布製品、観葉植物、手帳"
2,7,"lucky_item","陶器、布製品、観葉植物、手帳"
2,8,"lucky_item","陶器、布製品、観葉植物、手帳"
2,9,"lucky_item","陶器、布製品、観葉植物、手帳"
3,1,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,2,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,3,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,4,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,5,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,6,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,7,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,8,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
3,9,"lucky_item","スピーカー、楽器、目覚まし時計、観葉植物"
4,1,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,2,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,3,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,4,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,5,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,6,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,7,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,8,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
4,9,"lucky_item","風鈴、扇子、旅行グッズ、連絡帳"
5,1,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,2,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,3,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,4,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,5,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,6,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,7,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,8,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
5,9,"lucky_item","天然石、パワーストーン、時計、中心に置く物"
6,1,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,2,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,3,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,4,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,5,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,6,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,7,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,8,"lucky_item","メタル製品、高級ペン、腕時計、車"
6,9,"lucky_item","メタル製品、高級ペン、腕時計、車"
7,1,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,2,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,3,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,4,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,5,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,6,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,7,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,8,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
7,9,"lucky_item","アクセサリー、財布、美容グッズ、スイーツ"
8,1,"lucky_item","石、置物、貯金箱、登山グッズ"
8,2,"lucky_item","石、置物、貯金箱、登山グッズ"
8,3,"lucky_item","石、置物、貯金箱、登山グッズ"
8,4,"lucky_item","石、置物、貯金箱、登山グッズ"
8,5,"lucky_item","石、置物、貯金箱、登山グッズ"
8,6,"lucky_item","石、置物、貯金箱、登山グッズ"
8,7,"lucky_item","石、置物、貯金箱、登山グッズ"
8,8,"lucky_item","石、置物、貯金箱、登山グッズ"
8,9,"lucky_item","石、置物、貯金箱、登山グッズ"
9,1,"lucky_item","キャンドル、香水、ノート、照明器具"
9,2,"lucky_item","キャンドル、香水、ノート、照明器具"
9,3,"lucky_item","キャンドル、香水、ノート、照明器具"
9,4,"lucky_item","キャンドル、香水、ノート、照明器具"
9,5,"lucky_item","キャンドル、香水、ノート、照明器具"
9,6,"lucky_item","キャンドル、香水、ノート、照明器具"
9,7,"lucky_item","キャンドル、香水、ノート、照明器具"
9,8,"lucky_item","キャンドル、香水、ノート、照明器具"
9,9,"lucky_item","キャンドル、香水、ノート、照明器具"
